method,dataset,point_group,molecule,sigma,n_total,n_crashed,n_valid,crash_rate,mean_emd,median_emd,mean_theta_deg,median_theta_deg,flip_rate
asun,qm9,C1,qm9_55091,0.001,15.0,0.0,15.0,0.0,0.003780142160615902,0.00309497210853315,0.11187953391400257,0.10057235310164592,0.0
asun,qm9,C1,qm9_55091,0.003,15.0,0.0,15.0,0.0,0.011337217536063636,0.009287633613257955,0.3356386226555504,0.301604623883587,0.0
asun,qm9,C1,qm9_55091,0.01,15.0,0.0,15.0,0.0,0.03775789306334949,0.030990823548285768,1.1189601514898522,1.0039971185409593,0.0
asun,qm9,C1,qm9_55091,0.03,15.0,0.0,15.0,0.0,0.11308915649747822,0.09325670940204658,3.361779664211375,2.9994287085659783,0.13333333333333333
asun,qm9,C1,qm9_55091,0.1,15.0,0.0,15.0,0.0,0.6799522997888175,0.492984011164401,15.503460201157083,15.110550695676926,0.9333333333333333
asun,qm9,C1,qm9_6723,0.0,15.0,0.0,15.0,0.0,1.1958386015835915e-15,1.1204616310230224e-15,8.04945513150489e-08,0.0,0.0
asun,qm9,C1,qm9_6723,0.0001,15.0,0.0,15.0,0.0,0.00034725672959507825,0.0002831541142126947,0.008852586846038043,0.006614282249175154,0.0
asun,qm9,C1,qm9_6723,0.001,15.0,0.0,15.0,0.0,0.003473078540516468,0.0028296748061369835,0.08853771291005215,0.06617503317367684,0.0
asun,qm9,C1,qm9_6723,0.003,15.0,0.0,15.0,0.0,0.010422624407731288,0.008476750541671239,0.2656921683324048,0.19874048486481713,0.0
asun,qm9,C1,qm9_6723,0.01,15.0,0.0,15.0,0.0,0.034780868699207906,0.028118693807453722,0.8865642093997198,0.6650049951964174,0.0
asun,qm9,C1,qm9_6723,0.03,15.0,0.0,15.0,0.0,0.5057864141079802,0.09445692117785567,7.83617760873048,2.8124924614802604,0.2
asun,qm9,C1,qm9_6723,0.1,15.0,0.0,15.0,0.0,0.8515900234579362,0.45014303875649236,12.698672213601375,11.627679075331145,0.8666666666666667
asun,qm9,C1,qm9_81347,0.0,15.0,0.0,15.0,0.0,1.521452060356859e-15,1.4101394304514805e-15,1.5781952695191394e-06,1.7075472925031877e-06,0.0
asun,qm9,C1,qm9_81347,0.0001,15.0,0.0,15.0,0.0,0.0013898090845618123,0.0011672878595865195,0.05153984152420428,0.04330480932471834,0.0
asun,qm9,C1,qm9_81347,0.001,15.0,0.0,15.0,0.0,0.013889293992838815,0.011702938350124936,0.5150780006633273,0.4342474904659948,0.0
asun,qm9,C1,qm9_81347,0.003,15.0,0.0,15.0,0.0,0.04159783585508873,0.035306868923646414,1.5427792813112078,1.3106692696214701,0.0
asun,qm9,C1,qm9_81347,0.01,15.0,0.0,15.0,0.0,0.2633718594776337,0.11990352008563411,8.002860835683345,4.458477093184325,0.4666666666666667
asun,qm9,C1,qm9_81347,0.03,15.0,0.0,15.0,0.0,0.7177320699936216,0.9543760528296121,23.358910806040047,21.25473834112149,0.8
asun,qm9,C1,qm9_81347,0.1,15.0,0.0,15.0,0.0,1.045445196660963,1.0352483053921409,30.893425425541984,35.41862188794959,1.0
asun,qm9,C1,qm9_83986,0.0,15.0,0.0,15.0,0.0,1.2609204483321125e-15,1.311782900165207e-15,1.0679389399798192e-06,1.7075472925031877e-06,0.0
asun,qm9,C1,qm9_83986,0.0001,15.0,0.0,15.0,0.0,0.0006612186057024183,0.0007407335291566423,0.021168767348565976,0.023835412915040117,0.0
asun,qm9,C1,qm9_83986,0.001,15.0,0.0,15.0,0.0,0.006605176311021349,0.007427849826584612,0.21144471438008233,0.23905531309927708,0.0
asun,qm9,C1,qm9_83986,0.003,15.0,0.0,15.0,0.0,0.01976940769705905,0.02242098117869746,0.6327388526936603,0.7137640662055988,0.0
asun,qm9,C1,qm9_83986,0.01,15.0,0.0,15.0,0.0,0.3245067757560796,0.07595276821121338,6.305624471149831,2.4508815223049543,0.13333333333333333
asun,qm9,C1,qm9_83986,0.03,15.0,0.0,15.0,0.0,1.0560649430845703,0.25949227728058066,19.391370754474732,8.5078599403946,0.8666666666666667
asun,qm9,C1,qm9_83986,0.1,15.0,0.0,15.0,0.0,1.752570614369987,1.7156492185542211,30.96656659479498,28.41840563617694,1.0
asun,qm9,C1,qm9_96042,0.0,15.0,0.0,15.0,0.0,1.4973079600530206e-15,1.4808342067611772e-15,0.0,0.0,0.0
asun,qm9,C1,qm9_96042,0.0001,15.0,0.0,15.0,0.0,0.00041267555643130136,0.00040982657638161086,0.00937968901194706,0.010522028843496197,0.0
asun,qm9,C1,qm9_96042,0.001,15.0,0.0,15.0,0.0,0.00412762351459966,0.004106232516725466,0.09380353457234475,0.10529541017242659,0.0
asun,qm9,C1,qm9_96042,0.003,15.0,0.0,15.0,0.0,0.012388699220336497,0.012372186980428489,0.2814563276686135,0.31638866961575707,0.0
asun,qm9,C1,qm9_96042,0.01,15.0,0.0,15.0,0.0,0.0413652131756661,0.04174112129922217,0.9387736464216919,1.0524492298918309,0.0
asun,qm9,C1,qm9_96042,0.03,15.0,0.0,15.0,0.0,0.12473263896652301,0.12499276113486515,2.8227320746741835,3.0905525746437403,0.0
asun,qm9,C1,qm9_96042,0.1,15.0,0.0,15.0,0.0,1.661035910766,0.6131631575518112,19.72116013919941,13.021193956102975,0.9333333333333333
asun,qm9,C2,qm9_10509,0.0,15.0,0.0,15.0,0.0,0.5046622407333353,0.00020396887748837147,36.05466787937841,0.008327784829336738,0.4
asun,qm9,C2,qm9_10509,0.0001,15.0,0.0,15.0,0.0,0.5047549232447953,0.0003746966059278022,36.057049106688076,0.012844932574292705,0.4
asun,qm9,C2,qm9_10509,0.001,15.0,0.0,15.0,0.0,0.253977344688756,0.002047607708181071,18.07629944076798,0.060261488952492615,0.2
asun,qm9,C2,qm9_10509,0.003,15.0,0.0,15.0,0.0,0.42481682718189656,0.006307497103061845,30.1676749716971,0.2167084802688487,0.3333333333333333
asun,qm9,C2,qm9_10509,0.01,15.0,0.0,15.0,0.0,0.269457424214684,0.021316730889729282,18.521440223899912,0.6234806784668154,0.2
asun,qm9,C2,qm9_10509,0.03,15.0,0.0,15.0,0.0,0.3859308574120464,0.06899793089227067,25.502280769658178,2.0169316932205037,0.26666666666666666
asun,qm9,C2,qm9_10509,0.1,15.0,0.0,15.0,0.0,0.9921895717719305,1.346362691997469,30.34408059131754,27.031878208564933,1.0
asun,qm9,C2,qm9_18469,0.0,15.0,0.0,15.0,0.0,0.6407640762253544,0.9611404433622482,5.951598652113762,8.92657699880434,0.6666666666666666
asun,qm9,C2,qm9_18469,0.0001,15.0,0.0,15.0,0.0,0.6408301678334621,0.9610985013248152,5.953190036340096,8.924307503947304,0.6666666666666666
asun,qm9,C2,qm9_18469,0.001,15.0,0.0,15.0,0.0,0.64146694848569,0.9607314606159608,5.969045661983647,8.891189813201906,0.6666666666666666
asun,qm9,C2,qm9_18469,0.003,15.0,0.0,15.0,0.0,0.7707713275387446,0.960670702729491,7.193329264829229,8.89645146526967,0.8
asun,qm9,C2,qm9_18469,0.01,15.0,0.0,15.0,0.0,0.8369344086530935,0.9638492977164077,7.90775948592671,9.043583783042147,0.8666666666666667
asun,qm9,C2,qm9_18469,0.03,15.0,0.0,15.0,0.0,0.9338237138426286,0.9746061214060251,10.032179959546873,9.772377379389095,0.9333333333333333
asun,qm9,C2,qm9_18469,0.1,15.0,0.0,15.0,0.0,1.023835081041185,1.0394427628149647,16.09824498512779,12.696516489670298,0.9333333333333333
asun,qm9,C2,qm9_4846,0.0,15.0,0.0,15.0,0.0,0.0001348011780067911,1.2485933838957705e-15,0.005180205470501424,1.2074182697257333e-06,0.0
asun,qm9,C2,qm9_4846,0.0001,15.0,0.0,15.0,0.0,0.0006480772154994152,0.0006698102151249099,0.022640470236169517,0.021865510356110233,0.0
asun,qm9,C2,qm9_4846,0.001,15.0,0.0,15.0,0.0,0.012746452433169103,0.006431400726333343,0.4775048190708416,0.21614515427783712,0.0
asun,qm9,C2,qm9_4846,0.003,15.0,0.0,15.0,0.0,0.03705529247863457,0.022485570627631787,1.3936368798745178,0.7315619827595652,0.0
asun,qm9,C2,qm9_4846,0.01,15.0,0.0,15.0,0.0,0.06260960545599635,0.04765447461628497,2.2155778371316006,1.7902563102792903,0.06666666666666667
asun,qm9,C2,qm9_4846,0.03,15.0,0.0,15.0,0.0,0.2630406603841124,0.14518833073867982,12.181151157178805,5.506299584477247,0.5333333333333333
asun,qm9,C2,qm9_4846,0.1,15.0,0.0,15.0,0.0,0.7674093093610247,0.640028002472831,41.085738810087996,18.10438418780176,1.0
asun,qm9,C2,qm9_6055,0.0,15.0,0.0,15.0,0.0,0.03334233534824026,0.00016101206388730203,1.156256282087896,0.004716577291187696,0.06666666666666667
asun,qm9,C2,qm9_6055,0.0001,15.0,0.0,15.0,0.0,0.033615485251964165,0.0003472460419266887,1.1639668238072558,0.010114999683957421,0.06666666666666667
asun,qm9,C2,qm9_6055,0.001,15.0,0.0,15.0,0.0,0.13572209452314107,0.0037845325892400593,4.691888858345176,0.11192876011783343,0.26666666666666666
asun,qm9,C2,qm9_6055,0.003,15.0,0.0,15.0,0.0,0.17515920380094216,0.017519444256333894,6.028687576073947,0.5393774732948458,0.3333333333333333
asun,qm9,C2,qm9_6055,0.01,15.0,0.0,15.0,0.0,0.16646106734685506,0.04711006149833442,5.600567081013746,1.4896611933603832,0.26666666666666666
asun,qm9,C2,qm9_6055,0.03,15.0,0.0,15.0,0.0,0.531979272413455,0.6992796119437942,16.69943971329535,17.106091189026024,0.6666666666666666
asun,qm9,C2,qm9_6055,0.1,15.0,0.0,15.0,0.0,0.7714777577540111,0.8096666063551279,19.685992260704584,20.277683725777678,1.0
asun,qm9,C2,qm9_62453,0.0,15.0,0.0,15.0,0.0,0.0023664400973598316,9.05556112876815e-16,0.079721826296892,0.0,0.0
asun,qm9,C2,qm9_62453,0.0001,15.0,0.0,15.0,0.0,0.002583356104226925,0.0004638799587490991,0.08590324092699318,0.013820692253480373,0.0
asun,qm9,C2,qm9_62453,0.001,15.0,0.0,15.0,0.0,0.004953521129237216,0.0044347752748702,0.15006628110097214,0.1362223465342655,0.0
asun,qm9,C2,qm9_62453,0.003,15.0,0.0,15.0,0.0,0.01165609575076327,0.011984024500943729,0.33459201136818967,0.35069220176211285,0.0
asun,qm9,C2,qm9_62453,0.01,15.0,0.0,15.0,0.0,0.03618392413815277,0.032536552679729616,1.0047229370137634,0.8808112262011741,0.0
asun,qm9,C2,qm9_62453,0.03,15.0,0.0,15.0,0.0,0.10582097366231594,0.09223814024733334,2.9030598440934754,2.6230846492248765,0.0
asun,qm9,C2,qm9_62453,0.1,15.0,0.0,15.0,0.0,0.5327288882524547,0.38177390402123207,9.49470384367627,9.29357188673988,0.9333333333333333
asun,qm9,C2,qm9_69891,0.0,15.0,0.0,15.0,0.0,0.5489904357252687,0.000132681885736043,4.747866343934076,0.003979129481604211,0.4
asun,qm9,C2,qm9_69891,0.0001,15.0,0.0,15.0,0.0,0.5491337735249424,0.00041923729088178967,4.751035285412866,0.010887523077447102,0.4
asun,qm9,C2,qm9_69891,0.001,15.0,0.0,15.0,0.0,0.5507069671109232,0.003996718038252868,4.7869564959171065,0.12214019638128548,0.4
asun,qm9,C2,qm9_69891,0.003,15.0,0.0,15.0,0.0,0.7359052429774454,1.3699102213632564,7.027136350902358,11.55665637108728,0.5333333333333333
asun,qm9,C2,qm9_69891,0.01,15.0,0.0,15.0,0.0,0.5649063643338482,0.03702602429222973,6.612684329404605,1.0089368183396696,0.4
asun,qm9,C2,qm9_69891,0.03,15.0,0.0,15.0,0.0,0.44062453057510675,0.09815721604807501,4.604870128574228,2.484945663877065,0.26666666666666666
asun,qm9,C2,qm9_69891,0.1,15.0,0.0,15.0,0.0,1.1599740713853748,1.3735996671431592,11.595750740458875,12.267703659714686,0.7333333333333333
asun,qm9,C2,qm9_70446,0.0,15.0,0.0,15.0,0.0,4.6457151289798444e-05,1.2099237648522995e-15,0.001032149106767983,1.2074182697257333e-06,0.0
asun,qm9,C2,qm9_70446,0.0001,15.0,0.0,15.0,0.0,0.0003717093597744407,0.00036733062279991735,0.011110871995894759,0.010631579312853905,0.0
asun,qm9,C2,qm9_70446,0.001,15.0,0.0,15.0,0.0,0.003648075790056988,0.003690043506452211,0.11019770628678932,0.11295775062120007,0.0
asun,qm9,C2,qm9_70446,0.003,15.0,0.0,15.0,0.0,0.15612251151937737,0.011067238671140057,1.4416990276035364,0.3386273167845637,0.13333333333333333
asun,qm9,C2,qm9_70446,0.01,15.0,0.0,15.0,0.0,0.3180405080942094,0.03685528281611972,3.012239675282392,1.1258501206774847,0.26666666666666666
asun,qm9,C2,qm9_70446,0.03,15.0,0.0,15.0,0.0,0.3038311536865284,0.10265831434406826,8.230544280701839,3.209714648138044,0.3333333333333333
asun,qm9,C2,qm9_70446,0.1,15.0,0.0,15.0,0.0,0.7354914303618725,0.7854831522543374,16.456274359829404,12.677790261729829,0.9333333333333333
asun,qm9,C2,qm9_76227,0.0,15.0,0.0,15.0,0.0,0.0002621258199059105,0.0004368763665091113,0.002996883628361706,0.004994102658600472,0.0
asun,qm9,C2,qm9_76227,0.0001,15.0,0.0,15.0,0.0,0.00045435965960024394,0.0004981293122306665,0.008558765185886554,0.008050569316905348,0.0
asun,qm9,C2,qm9_76227,0.001,15.0,0.0,15.0,0.0,0.0029224164079503573,0.00281310625393929,0.07520347554045022,0.07071870652977533,0.0
asun,qm9,C2,qm9_76227,0.003,15.0,0.0,15.0,0.0,0.008800106452139094,0.008262375779937636,0.22587939526186293,0.2176377507035492,0.0
asun,qm9,C2,qm9_76227,0.01,15.0,0.0,15.0,0.0,0.38735676646550754,0.03198202478365298,4.739292835968957,0.8554472768930844,0.3333333333333333
asun,qm9,C2,qm9_76227,0.03,15.0,0.0,15.0,0.0,0.7706926470069309,1.0565330990877602,9.442926133409548,8.367026021057184,0.6666666666666666
asun,qm9,C2,qm9_76227,0.1,15.0,0.0,15.0,0.0,0.871480978237851,1.052058006989263,13.621600948887002,13.152838345417363,0.9333333333333333
asun,qm9,C2h,qm9_14466,0.0,15.0,0.0,15.0,0.0,1.6595147443745404,2.523127370332099,31.82135838156701,49.18504679399252,0.6666666666666666
asun,qm9,C2h,qm9_14466,0.0001,15.0,0.0,15.0,0.0,1.6595729960168473,2.5228760737531712,31.82055426473703,49.174175457804886,0.6666666666666666
asun,qm9,C2h,qm9_14466,0.001,15.0,0.0,15.0,0.0,1.6886854861079272,2.5206689485824967,31.232692980640994,43.413995278322005,0.6666666666666666
asun,qm9,C2h,qm9_14466,0.003,15.0,0.0,15.0,0.0,1.7939831836944646,1.7672528777219736,36.90072123003556,43.721273796462825,0.8
asun,qm9,C2h,qm9_14466,0.01,15.0,0.0,15.0,0.0,1.7865079969402469,2.4753851442070465,34.9262530900631,47.20637243036802,0.7333333333333333
asun,qm9,C2h,qm9_14466,0.03,15.0,0.0,15.0,0.0,1.8990210960695608,2.475898716309874,35.24374407381678,45.94878832790029,0.7333333333333333
asun,qm9,C2h,qm9_14466,0.1,15.0,0.0,15.0,0.0,1.6196417662435465,1.9092875156675706,29.657152538489232,28.384377465513076,0.8666666666666667
asun,qm9,C2h,qm9_21002,0.0,15.0,0.0,15.0,0.0,0.35600321930965945,0.0002139331322068787,42.003515472692214,0.010775406277036825,0.4666666666666667
asun,qm9,C2h,qm9_21002,0.0001,15.0,0.0,15.0,0.0,0.8650114772603252,0.7627975133502694,55.43237098066241,87.39615307944955,0.6666666666666666
asun,qm9,C2h,qm9_21002,0.001,15.0,0.0,15.0,0.0,0.7761808820523897,0.7633922045626035,62.692728041638475,90.0000092680474,0.7333333333333333
asun,qm9,C2h,qm9_21002,0.003,15.0,0.0,15.0,0.0,0.6750081541072714,0.7636940127723381,68.40529555025283,90.00007092337337,0.8
asun,qm9,C2h,qm9_21002,0.01,15.0,0.0,15.0,0.0,0.7344039605250234,0.7736105409610916,50.15212021548755,58.2241165719409,0.6
asun,qm9,C2h,qm9_21002,0.03,15.0,0.0,15.0,0.0,0.7193000278884631,0.7963590020917192,56.69025660837418,90.00003617614423,0.7333333333333333
asun,qm9,C2h,qm9_21002,0.1,15.0,0.0,15.0,0.0,0.8913212759829139,0.9287810692640915,58.220631582858445,90.003727312223,0.9333333333333333
asun,qm9,C2v,qm9_121038,0.0,15.0,0.0,15.0,0.0,1.345022736673154,2.0173128025355127,60.00300110755494,90.0000000136097,0.6666666666666666
asun,qm9,C2v,qm9_121038,0.0001,15.0,0.0,15.0,0.0,1.3453917014914722,2.0172230065378476,60.00947967551763,90.00000044735839,0.6666666666666666
asun,qm9,C2v,qm9_121038,0.001,15.0,0.0,15.0,0.0,1.3491568091132966,2.01690833301703,60.08042860642773,90.00001267260608,0.6666666666666666
asun,qm9,C2v,qm9_121038,0.003,15.0,0.0,15.0,0.0,1.225623645133245,2.01636984763625,54.28881047264919,90.00001527918671,0.6
asun,qm9,C2v,qm9_121038,0.01,15.0,0.0,15.0,0.0,0.7338032926110535,0.11912624505877767,28.367872326527603,3.8230496191391348,0.3333333333333333
asun,qm9,C2v,qm9_121038,0.03,15.0,0.0,15.0,0.0,0.9793042216592288,0.3756686563823682,30.98653502466734,12.162399940329612,0.8
asun,qm9,C2v,qm9_121038,0.1,15.0,0.0,15.0,0.0,2.0647281844029557,2.1333112603825155,46.01226143408413,39.03412756295413,0.9333333333333333
asun,qm9,C2v,qm9_17799,0.0,15.0,0.0,15.0,0.0,0.0001920141008621792,0.00032002350143536004,0.005725811725824938,0.009542751151484842,0.0
asun,qm9,C2v,qm9_17799,0.0001,15.0,0.0,15.0,0.0,0.0005871880099891837,0.00047834537165932764,0.018797928346533398,0.015941332489376125,0.0
asun,qm9,C2v,qm9_17799,0.001,15.0,0.0,15.0,0.0,0.004830838798147345,0.004717165237194094,0.1600112576205453,0.15875616268160156,0.0
asun,qm9,C2v,qm9_17799,0.003,15.0,0.0,15.0,0.0,0.08883310280775887,0.015690766443076695,0.9212286680413904,0.5120537801870747,0.06666666666666667
asun,qm9,C2v,qm9_17799,0.01,15.0,0.0,15.0,0.0,0.053944243381036525,0.04834906630879752,1.7918802462752552,1.6243140740367554,0.0
asun,qm9,C2v,qm9_17799,0.03,15.0,0.0,15.0,0.0,0.13368185809430322,0.11313144931104853,4.395542639829273,3.933991370452597,0.26666666666666666
asun,qm9,C2v,qm9_17799,0.1,15.0,0.0,15.0,0.0,0.8045014497670351,0.6323444977555187,18.683882191933854,20.755061469042474,1.0
asun,qm9,C2v,qm9_3644,0.0,15.0,0.0,15.0,0.0,0.0008629181704724367,8.25633111772112e-16,0.014075671775740027,1.2074182697257333e-06,0.0
asun,qm9,C2v,qm9_3644,0.0001,15.0,0.0,15.0,0.0,0.0011262004769758693,0.0005558678360703003,0.021284584649181672,0.016545105633689862,0.0
asun,qm9,C2v,qm9_3644,0.001,15.0,0.0,15.0,0.0,0.00403165365295247,0.003970726599314653,0.11789511581085473,0.12276205970097284,0.0
asun,qm9,C2v,qm9_3644,0.003,15.0,0.0,15.0,0.0,0.011128704784370723,0.010524360412695733,0.33633490814407035,0.3691667023794227,0.0
asun,qm9,C2v,qm9_3644,0.01,15.0,0.0,15.0,0.0,0.03652069108173265,0.033814581174625484,1.1327808346921546,1.0539528768064625,0.0
asun,qm9,C2v,qm9_3644,0.03,15.0,0.0,15.0,0.0,0.1402738870982589,0.13717428758431957,4.775360067073351,4.573541057264887,0.4
asun,qm9,C2v,qm9_3644,0.1,15.0,0.0,15.0,0.0,0.6455811316438896,0.44776815597421243,26.84819621385719,16.071232105977707,0.8666666666666667
asun,qm9,C2v,qm9_3652,0.0,15.0,0.0,15.0,0.0,0.00013306038469324872,0.0002494882212986259,0.00573202982490603,0.01074699257710307,0.0
asun,qm9,C2v,qm9_3652,0.0001,15.0,0.0,15.0,0.0,0.00050760652055702,0.00042128735485084766,0.019250191171037143,0.015290317014405516,0.0
asun,qm9,C2v,qm9_3652,0.001,15.0,0.0,15.0,0.0,0.0047111261564560395,0.0044186703423608606,0.17403074678604635,0.17156420655740978,0.0
asun,qm9,C2v,qm9_3652,0.003,15.0,0.0,15.0,0.0,0.01487898111105304,0.016156035358939988,0.5487080852281134,0.6566482936034859,0.0
asun,qm9,C2v,qm9_3652,0.01,15.0,0.0,15.0,0.0,0.18273469914103152,0.05344622290811397,7.734222624434904,2.2040857393022186,0.06666666666666667
asun,qm9,C2v,qm9_3652,0.03,15.0,0.0,15.0,0.0,0.1673321164432444,0.1757565794187579,6.255055407506238,6.690650284352477,0.6
asun,qm9,C2v,qm9_3652,0.1,15.0,0.0,15.0,0.0,1.0277182851808804,0.6489081266239557,47.29974871134232,22.071688595709112,1.0
asun,qm9,C2v,qm9_42123,0.0,15.0,0.0,15.0,0.0,0.0016621389815605926,0.003116510590423099,0.05727840301459593,0.10739664127149119,0.0
asun,qm9,C2v,qm9_42123,0.0001,15.0,0.0,15.0,0.0,0.0021628849542804462,0.0024220836768613376,0.07796395902504484,0.0876942210176191,0.0
asun,qm9,C2v,qm9_42123,0.001,15.0,0.0,15.0,0.0,0.009104134584730408,0.0064950214030758706,0.35449300420835783,0.24436306106528713,0.0
asun,qm9,C2v,qm9_42123,0.003,15.0,0.0,15.0,0.0,0.027115255926035857,0.024167878328722314,1.0660457622952155,0.8511257814853136,0.0
asun,qm9,C2v,qm9_42123,0.01,15.0,0.0,15.0,0.0,0.08697726679775761,0.06367458936941515,3.3827843458110283,2.417328725003724,0.3333333333333333
asun,qm9,C2v,qm9_42123,0.03,15.0,0.0,15.0,0.0,0.2587859836089571,0.27502499013051274,10.054147283344673,10.163208322475766,0.7333333333333333
asun,qm9,C2v,qm9_42123,0.1,15.0,0.0,15.0,0.0,0.863112773470028,1.0309981763344669,29.85494986104346,28.173009487427063,1.0
asun,qm9,C2v,qm9_61059,0.0,15.0,0.0,15.0,0.0,0.0001715402663846594,1.2378723554828668e-15,0.004535666243909733,1.7075472925031877e-06,0.0
asun,qm9,C2v,qm9_61059,0.0001,15.0,0.0,15.0,0.0,0.000530648130753941,0.0005055630088603719,0.016088811237012095,0.015517098442346364,0.0
asun,qm9,C2v,qm9_61059,0.001,15.0,0.0,15.0,0.0,0.05772473027159113,0.003540208100661924,2.0271121765096227,0.11145794075154707,0.06666666666666667
asun,qm9,C2v,qm9_61059,0.003,15.0,0.0,15.0,0.0,0.27712210252389846,0.015079202519792969,9.778724249714314,0.5223047715916707,0.3333333333333333
asun,qm9,C2v,qm9_61059,0.01,15.0,0.0,15.0,0.0,0.34522960709541367,0.05639165768567346,12.107032546324996,1.9240436226346433,0.4
asun,qm9,C2v,qm9_61059,0.03,15.0,0.0,15.0,0.0,0.35338536885977523,0.17758440009610113,12.159552109414964,5.919613636013601,0.6
asun,qm9,C2v,qm9_61059,0.1,15.0,0.0,15.0,0.0,0.5478932124836362,0.5813575381167215,16.987600121536783,16.071529483566014,1.0
asun,qm9,C2v,qm9_66369,0.0,15.0,0.0,15.0,0.0,0.00017049656314232416,0.0002557448447123834,0.005792213876496893,0.008688079247191442,0.0
asun,qm9,C2v,qm9_66369,0.0001,15.0,0.0,15.0,0.0,0.0007137627041435041,0.0005415004706370665,0.02540242527829606,0.019573577617662097,0.0
asun,qm9,C2v,qm9_66369,0.001,15.0,0.0,15.0,0.0,0.006597793239765889,0.00490575266794362,0.23653709740763837,0.16142527171836135,0.0
asun,qm9,C2v,qm9_66369,0.003,15.0,0.0,15.0,0.0,0.019333845712997778,0.014939869811224731,0.6902031999241778,0.4930311690136759,0.0
asun,qm9,C2v,qm9_66369,0.01,15.0,0.0,15.0,0.0,0.0662832510499757,0.049567566338715306,2.3802511559864703,1.631627294053831,0.06666666666666667
asun,qm9,C2v,qm9_66369,0.03,15.0,0.0,15.0,0.0,0.20158089570679855,0.17845529234048776,7.252261790170596,6.42448973129532,0.6
asun,qm9,C2v,qm9_66369,0.1,15.0,0.0,15.0,0.0,0.6394707004329221,0.5777422082805391,23.06753519101312,19.566257634404877,1.0
asun,qm9,C2v,qm9_8300,0.0,15.0,0.0,15.0,0.0,5.3020251192696354e-05,7.953037678843963e-05,0.00185870088731075,0.002787930353826102,0.0
asun,qm9,C2v,qm9_8300,0.0001,15.0,0.0,15.0,0.0,0.0002624638156120247,0.00024401049624726723,0.008533542967426604,0.008771985228873576,0.0
asun,qm9,C2v,qm9_8300,0.001,15.0,0.0,15.0,0.0,0.3090118304279849,0.002745530723393561,18.065441000514756,0.1020252622733899,0.2
asun,qm9,C2v,qm9_8300,0.003,15.0,0.0,15.0,0.0,1.127435392378277,1.5350434458013182,66.04312416516133,90.00010637422335,0.7333333333333333
asun,qm9,C2v,qm9_8300,0.01,15.0,0.0,15.0,0.0,1.2329006843465011,1.5355476862273554,72.09442239337935,90.00041294070597,0.8
asun,qm9,C2v,qm9_8300,0.03,15.0,0.0,15.0,0.0,1.3421973354742358,1.5336191983763467,78.30676457145628,90.00797313648384,0.8666666666666667
asun,qm9,C2v,qm9_8300,0.1,15.0,0.0,15.0,0.0,1.4926510614891497,1.5590607744347518,85.39647617632971,90.10851032962088,1.0
asun,qm9,C3,qm9_108071,0.0,15.0,0.0,15.0,0.0,0.0015164018272899593,0.0019657788308210904,0.011225816924692409,0.008056740411645986,0.0
asun,qm9,C3,qm9_108071,0.0001,15.0,0.0,15.0,0.0,0.0015827976757877653,0.0020040489832880127,0.013327582613312981,0.012536124220087042,0.0
asun,qm9,C3,qm9_108071,0.001,15.0,0.0,15.0,0.0,0.0998006170549486,0.003203574085234425,1.2105285327354613,0.0650623333838801,0.06666666666666667
asun,qm9,C3,qm9_108071,0.003,15.0,0.0,15.0,0.0,0.4899948515032291,0.00963736868335261,5.888078028224977,0.3051458650925779,0.3333333333333333
asun,qm9,C3,qm9_108071,0.01,15.0,0.0,15.0,0.0,0.793442086107126,1.443113032105173,10.867600451132411,15.85181632667125,0.5333333333333333
asun,qm9,C3,qm9_108071,0.03,15.0,0.0,15.0,0.0,0.4555538412153299,0.10055851796400936,6.893804199406988,3.236804886270228,0.3333333333333333
asun,qm9,C3,qm9_108071,0.1,15.0,0.0,15.0,0.0,1.0714015779583737,1.4615855844884278,22.23130601101733,24.332833517654116,0.9333333333333333
asun,qm9,Ci,qm9_5925,0.0,15.0,0.0,15.0,0.0,1.060212795749413,1.5920256628189757,24.16371426232947,28.183276696592152,0.6
asun,qm9,Ci,qm9_5925,0.0001,15.0,0.0,15.0,0.0,1.060453770594724,1.5920757131872445,24.17082208588154,28.189286877566015,0.6
asun,qm9,Ci,qm9_5925,0.001,15.0,0.0,15.0,0.0,1.1915528333999292,1.5933353664593344,25.86622393130694,28.243342828635736,0.6666666666666666
asun,qm9,Ci,qm9_5925,0.003,15.0,0.0,15.0,0.0,1.141137816901781,1.6025972599014167,25.448496070873002,27.948914879762718,0.6666666666666666
asun,qm9,Ci,qm9_5925,0.01,15.0,0.0,15.0,0.0,1.4590653931993522,1.82258722382751,25.221890176041846,24.832128062067795,0.8
asun,qm9,Ci,qm9_5925,0.03,15.0,0.0,15.0,0.0,1.1832403168445655,1.7659910233151543,28.257031122434398,31.015975047463677,0.8
asun,qm9,Ci,qm9_5925,0.1,15.0,0.0,15.0,0.0,1.4029650251261998,1.624472020993975,30.552311408046087,31.510377785832173,0.9333333333333333
asun,qm9,Cs,qm9_120600,0.0,15.0,0.0,15.0,0.0,1.048305900461007,2.082001387409147e-15,14.175409506641113,1.2074182697257333e-06,0.3333333333333333
asun,qm9,Cs,qm9_120600,0.0001,15.0,0.0,15.0,0.0,1.0488328611282516,0.0010017773207382698,14.187115556967651,0.023299282865616916,0.3333333333333333
asun,qm9,Cs,qm9_120600,0.001,15.0,0.0,15.0,0.0,1.2630508926560997,0.01064125585535275,17.134171490772182,0.23491193253160253,0.4
